Timestamp,Prelim,Actual,Forecast,Previous,Deviation
2017-08-16 14:30:00,False,-8.945M,-3.058M,-6.451M,-5.887
2017-08-09 14:30:00,False,-6.451M,-2.720M,-1.527M,-3.731
2017-08-02 14:30:00,False,-1.527M,-2.957M,-7.208M,1.43
2017-07-26 14:30:00,False,-7.208M,-2.629M,-4.727M,-4.579
2017-07-19 14:30:00,False,-4.727M,-3.214M,-7.564M,-1.513
2017-07-12 14:30:00,False,-7.564M,-2.850M,-6.299M,-4.714
2017-07-06 15:00:00,False,-6.299M,-2.283M,0.118M,-4.016
2017-06-28 14:30:00,False,0.118M,-2.585M,-2.451M,2.703
2017-06-21 14:30:00,False,-2.451M,-2.106M,-1.661M,-0.345
2017-06-14 14:30:00,False,-1.661M,-2.739M,3.295M,1.078
2017-06-07 14:30:00,False,3.295M,-3.464M,-6.428M,6.759
2017-06-01 15:00:00,False,-6.428M,-2.517M,-4.432M,-3.911
2017-05-24 14:30:00,False,-4.432M,-2.419M,-1.753M,-2.013
2017-05-17 14:30:00,False,-1.753M,-2.360M,-5.247M,0.607
2017-05-10 14:30:00,False,-5.247M,-1.786M,-0.930M,-3.461
2017-05-03 14:30:00,False,-0.930M,-2.333M,-3.641M,1.403
2017-04-26 14:30:00,False,-3.641M,-1.661M,-1.034M,-1.98
2017-04-19 14:30:00,False,-1.034M,-1.470M,-2.166M,0.436
2017-04-12 14:30:00,False,-2.166M,0.087M,1.566M,-2.253
2017-04-05 14:30:00,False,1.566M,-0.435M,0.867M,2.001
2017-03-29 14:30:00,False,0.867M,1.357M,4.954M,-0.49
2017-03-22 14:30:00,False,4.954M,2.801M,-0.237M,2.153
2017-03-15 14:30:00,False,-0.237M,3.713M,8.209M,-3.95
2017-03-08 15:30:00,False,8.209M,1.967M,1.501M,6.242
2017-03-01 15:30:00,False,1.501M,3.079M,0.564M,-1.578
2017-02-23 16:00:00,False,0.564M,3.475M,9.527M,-2.911
2017-02-15 15:30:00,False,9.527M,3.513M,13.830M,6.014
2017-02-08 15:30:00,False,13.830M,2.529M,6.466M,11.301
2017-02-01 15:30:00,False,6.466M,3.289M,2.840M,3.177
2017-01-25 15:30:00,False,2.840M,2.815M,2.347M,0.025
2017-01-19 16:00:00,False,2.347M,-0.342M,4.097M,2.689
2017-01-11 15:30:00,False,4.097M,1.162M,-7.051M,2.935
2017-01-05 16:00:00,False,-7.051M,-2.152M,0.614M,-4.899
